@relation Dataset-weka.filters.unsupervised.attribute.Remove-R1

@attribute Release numeric
@attribute LOC numeric
@attribute #Parameters numeric
@attribute #Authors numeric
@attribute #Revisions numeric
@attribute StmtAdded numeric
@attribute StmtDeleted numeric
@attribute MaxChurn numeric
@attribute AvgChurn numeric
@attribute #Branches numeric
@attribute NestingDepth numeric
@attribute NFix numeric
@attribute NSmells numeric
@attribute Buggy {no,yes}

@data
1,1,0,1,1,1,0,1,1,0,0,0,0,no
1,2,1,1,1,2,0,2,2,0,0,0,0,no
1,3,0,1,1,3,0,3,3,1,1,0,0,no
1,1,0,1,1,1,0,1,1,0,0,0,0,no
1,1,0,2,2,1,0,1,0.5,0,0,0,0,no
1,5,2,1,1,5,0,5,5,3,1,0,0,no
1,4,0,1,1,4,0,4,4,1,1,0,0,no
1,8,1,1,1,8,0,8,8,2,1,0,0,no
1,12,2,1,1,12,0,12,12,6,2,0,1,no
1,11,0,1,1,11,0,11,11,5,3,0,0,no
1,8,1,1,1,8,0,8,8,2,1,0,0,no
1,7,0,1,1,7,0,7,7,2,1,0,0,no
1,1,1,1,1,1,0,1,1,0,0,0,0,no
1,13,1,1,1,13,0,13,13,4,2,0,0,no
1,12,2,1,1,12,0,12,12,3,2,0,0,no
1,7,0,1,1,7,0,7,7,2,1,0,0,no
1,1,1,1,1,1,0,1,1,0,0,0,0,no
1,1,0,1,1,1,0,1,1,0,0,0,0,no
1,2,1,2,2,2,0,2,1,1,1,0,0,no
1,0,1,1,1,0,0,0,0,0,0,0,0,no
1,0,1,1,1,0,0,0,0,0,0,0,0,no
1,1,2,1,1,1,0,1,1,0,0,0,0,no
1,1,2,1,1,1,0,1,1,0,0,0,0,no
1,1,3,1,1,1,0,1,1,0,0,0,0,no
1,42,4,1,1,42,0,42,42,21,3,0,2,no
1,11,4,1,1,11,0,11,11,4,3,0,0,no
1,0,0,1,1,0,0,0,0,0,0,0,0,no
1,1,1,1,1,1,0,1,1,0,0,0,0,no
1,0,0,1,1,0,0,0,0,0,0,0,0,no
1,1,0,1,1,1,0,1,1,0,0,0,0,no
1,1,1,1,1,1,0,1,1,0,0,0,0,no
1,3,2,1,1,3,0,3,3,0,0,0,0,no
1,1,0,1,1,1,0,1,1,0,0,0,0,no
1,0,1,1,1,0,0,0,0,0,0,0,0,no
1,0,1,1,1,0,0,0,0,0,0,0,0,no
1,1,0,1,1,1,0,1,1,0,0,0,0,no
1,1,1,1,1,1,0,1,1,0,0,0,0,no
1,1,0,1,1,1,0,1,1,0,0,0,0,no
1,2,1,1,1,2,0,2,2,0,0,0,0,no
1,2,1,1,1,2,0,2,2,0,0,0,0,no
1,1,1,1,1,1,0,1,1,0,0,0,0,no
1,12,2,1,1,12,0,12,12,3,2,0,0,no
1,11,2,1,1,11,0,11,11,3,2,0,0,no
1,11,3,1,1,11,0,11,11,3,2,0,0,no
1,0,2,1,1,0,0,0,0,0,0,0,0,no
1,0,0,1,1,0,0,0,0,0,0,0,0,no
1,0,2,1,1,0,0,0,0,0,0,0,0,no
1,1,2,1,1,1,0,1,1,0,0,0,0,no
1,0,3,1,1,0,0,0,0,0,0,0,0,no
1,1,1,1,1,1,0,1,1,0,0,0,0,no
1,11,1,1,1,11,0,11,11,3,2,0,0,no
1,13,0,1,1,13,0,13,13,4,3,0,1,no
1,2,1,1,1,2,0,2,2,0,0,0,0,no
1,0,0,1,1,0,0,0,0,0,0,0,0,no
1,0,0,1,1,0,0,0,0,0,0,0,0,no
1,8,2,1,1,8,0,8,8,1,3,0,1,no
1,19,3,1,1,19,0,19,19,6,3,0,0,no
1,0,0,1,1,0,0,0,0,0,0,0,0,no
1,0,2,1,1,0,0,0,0,0,0,0,0,no
1,0,3,1,1,0,0,0,0,0,0,0,0,no
1,22,5,1,1,22,0,22,22,13,7,0,3,no
1,4,2,1,1,4,0,4,4,1,1,0,0,no
1,21,5,1,1,21,0,21,21,9,2,0,2,no
1,4,4,1,1,4,0,4,4,1,1,0,0,no
1,19,5,1,1,19,0,19,19,8,2,0,2,no
1,4,4,1,1,4,0,4,4,1,1,0,0,no
1,15,6,1,1,15,0,15,15,6,2,0,1,no
1,10,6,1,1,10,0,10,10,4,2,0,1,no
1,4,4,1,1,4,0,4,4,1,1,0,0,no
1,10,1,1,1,10,0,10,10,3,1,0,1,no
1,1,0,1,1,1,0,1,1,0,0,0,0,no
1,1,1,1,1,1,0,1,1,0,0,0,0,no
1,1,1,1,1,1,0,1,1,0,0,0,0,no
1,1,0,1,1,1,0,1,1,0,0,0,0,no
1,1,1,1,1,1,0,1,1,0,0,0,0,no
1,8,1,1,1,8,0,8,8,2,1,0,1,no
1,6,1,1,1,6,0,6,6,0,0,0,0,no
1,3,1,1,1,3,0,3,3,1,1,0,1,no
1,7,2,1,1,7,0,7,7,4,2,0,0,no
1,8,1,1,1,8,0,8,8,1,2,0,0,no
1,5,3,1,1,5,0,5,5,2,1,0,0,no
1,49,5,2,2,49,0,49,24.5,14,6,0,5,no
1,1,0,1,1,1,0,1,1,0,0,0,0,no
1,4,0,1,1,4,0,4,4,1,2,0,0,no
1,5,1,1,1,5,0,5,5,1,2,0,0,no
1,4,0,1,1,4,0,4,4,1,2,0,0,no
1,4,1,1,1,4,0,4,4,1,2,0,0,no
1,5,1,1,1,5,0,5,5,1,2,0,0,no
1,4,0,1,1,4,0,4,4,1,2,0,0,no
1,5,1,1,1,5,0,5,5,1,2,0,0,no
1,4,0,1,1,4,0,4,4,1,2,0,0,no
1,5,1,1,1,5,0,5,5,1,2,0,0,no
1,4,0,1,1,4,0,4,4,1,2,0,0,no
1,5,1,1,1,5,0,5,5,1,2,0,0,no
1,4,0,1,1,4,0,4,4,1,2,0,0,no
1,5,1,1,1,5,0,5,5,1,2,0,0,no
1,4,0,1,1,4,0,4,4,1,2,0,0,no
1,4,1,1,1,4,0,4,4,1,2,0,0,no
1,5,1,1,1,5,0,5,5,1,2,0,0,no
1,5,1,1,1,5,0,5,5,1,2,0,0,no
1,5,1,1,1,5,0,5,5,1,2,0,0,no
1,5,1,1,1,5,0,5,5,1,2,0,0,no
1,5,0,1,1,5,0,5,5,1,2,0,0,no
1,4,1,1,1,4,0,4,4,1,2,0,0,no
1,4,0,1,1,4,0,4,4,1,2,0,0,no
1,0,0,1,1,0,0,0,0,0,0,0,0,no
1,1,0,2,2,1,0,1,0.5,0,0,0,0,no
1,1,0,1,1,1,0,1,1,0,0,0,0,no
1,1,1,1,1,1,0,1,1,0,0,0,0,no
1,3,0,1,1,3,0,3,3,2,1,0,0,no
1,1,0,1,1,1,0,1,1,0,0,0,0,no
1,1,0,1,1,1,0,1,1,0,0,0,0,no
1,3,1,1,1,3,0,3,3,1,1,0,0,no
1,5,0,2,2,5,0,5,2.5,1,1,0,0,no
1,3,1,1,1,3,0,3,3,0,0,0,0,no
1,6,1,1,1,6,0,6,6,1,1,0,0,no
1,6,1,1,1,6,0,6,6,1,1,0,0,no
1,8,0,1,1,8,0,8,8,1,2,0,1,no
1,1,0,1,1,1,0,1,1,0,0,0,0,no
1,9,2,1,1,9,0,9,9,1,2,0,0,no
1,19,1,2,2,19,0,19,9.5,5,3,0,0,no
1,0,0,1,1,0,0,0,0,0,0,0,0,no
1,0,1,1,1,0,0,0,0,0,0,0,0,no
1,0,0,1,1,0,0,0,0,0,0,0,0,no
1,0,1,1,1,0,0,0,0,0,0,0,0,no
1,0,1,1,1,0,0,0,0,0,0,0,0,no
1,0,0,1,1,0,0,0,0,0,0,0,0,no
1,0,1,1,1,0,0,0,0,0,0,0,0,no
1,0,0,1,1,0,0,0,0,0,0,0,0,no
1,0,1,1,1,0,0,0,0,0,0,0,0,no
1,0,0,1,1,0,0,0,0,0,0,0,0,no
1,0,1,1,1,0,0,0,0,0,0,0,0,no
1,0,0,1,1,0,0,0,0,0,0,0,0,no
1,0,1,1,1,0,0,0,0,0,0,0,0,no
1,0,0,1,1,0,0,0,0,0,0,0,0,no
1,0,1,1,1,0,0,0,0,0,0,0,0,no
1,0,1,1,1,0,0,0,0,0,0,0,0,no
1,0,1,1,1,0,0,0,0,0,0,0,0,no
1,0,1,1,1,0,0,0,0,0,0,0,0,no
1,0,1,1,1,0,0,0,0,0,0,0,0,no
1,0,0,1,1,0,0,0,0,0,0,0,0,no
1,0,1,1,1,0,0,0,0,0,0,0,0,no
1,2,1,1,1,2,0,2,2,1,0,0,0,no
1,10,1,1,1,10,0,10,10,1,1,0,0,no
1,9,1,2,2,9,0,9,4.5,0,0,0,0,no
1,1,0,2,2,1,0,1,0.5,0,0,0,0,no
1,7,1,2,2,7,0,7,3.5,3,2,0,0,no
1,1,0,2,2,1,0,1,0.5,0,0,0,0,no
1,6,1,2,2,6,0,6,3,2,1,0,0,no
1,7,1,2,2,7,0,7,3.5,3,2,0,0,no
1,1,0,2,2,1,0,1,0.5,0,0,0,0,no
1,7,1,2,2,7,0,7,3.5,2,2,0,0,no
1,1,0,2,2,1,0,1,0.5,0,0,0,0,no
1,7,1,2,2,7,0,7,3.5,2,2,0,0,no
1,1,0,2,2,1,0,1,0.5,0,0,0,0,no
1,7,1,2,2,7,0,7,3.5,2,2,0,0,no
1,1,0,2,2,1,0,1,0.5,0,0,0,0,no
1,7,1,2,2,7,0,7,3.5,2,2,0,0,no
1,13,1,2,2,13,0,13,6.5,9,2,0,2,no
1,1,0,2,3,3,2,3,1.666667,1,0,0,0,no
1,1,1,2,3,1,0,1,0.333333,0,0,0,0,no
1,10,1,2,3,10,0,6,3.333333,2,2,0,0,no
1,4,1,2,2,6,2,6,4,3,1,0,0,no
1,7,1,2,3,7,0,4,2.333333,1,2,0,0,no
1,7,1,2,3,7,0,4,2.333333,1,2,0,0,no
1,7,0,2,3,7,0,4,2.333333,1,2,0,0,no
1,1,1,1,1,1,0,1,1,0,0,0,0,no
1,7,0,1,1,7,0,7,7,2,1,0,1,no
1,0,2,1,1,0,0,0,0,0,0,0,0,no
1,0,1,1,1,0,0,0,0,0,0,0,0,no
1,0,2,1,1,0,0,0,0,0,0,0,0,no
1,0,0,1,1,0,0,0,0,0,0,0,0,no
1,0,0,1,1,0,0,0,0,0,0,0,0,no
1,0,0,1,1,0,0,0,0,0,0,0,0,no
1,0,0,1,1,0,0,0,0,0,0,0,0,no
1,0,0,1,1,0,0,0,0,0,0,0,0,no
1,0,0,1,1,0,0,0,0,0,0,0,0,no
1,0,0,1,1,0,0,0,0,0,0,0,0,no
1,0,3,1,1,0,0,0,0,0,0,0,0,no
1,0,3,1,1,0,0,0,0,0,0,0,0,no
1,0,1,1,1,0,0,0,0,0,0,0,0,no
1,1,0,1,1,1,0,1,1,0,0,0,0,no
1,13,1,1,1,13,0,13,13,4,1,0,0,no
1,1,0,1,1,1,0,1,1,0,0,0,0,no
1,1,0,1,1,1,0,1,1,0,0,0,0,no
1,1,0,1,1,1,0,1,1,0,0,0,0,no
1,1,0,1,1,1,0,1,1,0,0,0,0,no
1,1,0,1,1,1,0,1,1,0,0,0,0,no
1,0,0,1,1,0,0,0,0,0,0,0,0,no
1,0,0,1,1,0,0,0,0,0,0,0,0,no
1,7,0,1,1,7,0,7,7,3,2,0,0,no
1,10,0,1,1,10,0,10,10,4,4,0,1,no
1,9,0,1,1,9,0,9,9,4,2,0,0,no
1,2,0,1,1,2,0,2,2,0,0,0,0,no
1,2,0,1,1,2,0,2,2,1,1,0,0,no
1,1,0,1,1,1,0,1,1,0,0,0,0,no
1,2,0,1,1,2,0,2,2,0,0,0,0,no
1,2,2,1,1,2,0,2,2,0,0,0,0,no
1,7,3,1,1,7,0,7,7,2,2,0,0,no
1,5,2,1,1,5,0,5,5,1,2,0,0,no
1,2,3,1,1,2,0,2,2,0,0,0,0,no
1,7,4,1,1,7,0,7,7,2,2,0,0,no
1,53,4,1,1,53,0,53,53,21,4,0,2,no
1,6,4,2,2,6,0,6,3,2,1,0,1,no
1,5,4,1,1,5,0,5,5,1,1,0,1,no
1,12,4,1,1,12,0,12,12,1,1,0,0,no
1,2,2,2,2,1,0,1,0.5,0,0,0,0,no
1,14,3,2,2,14,0,14,7,5,2,0,0,no
1,34,5,1,1,34,0,34,34,12,4,0,3,no
1,2,2,1,1,2,0,2,2,3,2,0,0,no
1,1,5,1,1,1,0,1,1,0,0,0,1,no
1,0,3,1,1,0,0,0,0,0,0,0,0,no
1,1,1,1,1,1,0,1,1,0,0,0,0,no
1,10,0,1,1,10,0,10,10,3,2,0,0,no
1,10,2,1,1,10,0,10,10,4,1,0,0,no
1,6,3,1,1,6,0,6,6,1,1,0,0,no
1,3,1,1,1,3,0,3,3,1,1,0,1,no
1,1,1,1,1,1,0,1,1,0,0,0,0,no
1,2,2,1,1,2,0,2,2,0,0,0,0,no
1,1,2,1,1,1,0,1,1,0,0,0,0,no
1,1,3,1,1,1,0,1,1,0,0,0,0,no
1,46,3,2,2,47,1,47,24,13,4,0,2,no
1,7,4,1,1,7,0,7,7,2,1,0,0,no
1,6,1,1,1,6,0,6,6,2,1,0,1,no
1,1,0,1,1,1,0,1,1,0,0,0,0,no
1,3,1,1,1,3,0,3,3,2,1,0,1,no
1,1,1,1,1,1,0,1,1,0,0,0,1,no
1,2,0,1,1,7,0,7,7,1,1,0,0,no
1,10,1,1,1,10,0,10,10,3,2,0,0,no
1,1,0,1,1,1,0,1,1,0,0,0,0,no
1,7,3,1,1,7,0,7,7,3,1,0,1,no
1,11,4,1,1,11,0,11,11,3,1,0,1,no
1,5,4,1,1,5,0,5,5,4,1,0,0,no
1,29,5,1,1,29,0,29,29,11,5,0,3,no
1,14,8,1,2,14,0,13,7,6,1,0,1,no
1,26,6,1,1,26,0,26,26,19,3,0,3,no
1,5,4,1,1,5,0,5,5,4,1,0,0,yes
1,41,10,1,1,41,0,41,41,20,5,0,4,no
1,1,4,1,3,1,0,1,0.333333,0,0,0,0,no
1,20,4,1,2,20,0,20,10,8,3,0,1,yes
1,7,4,1,1,7,0,7,7,4,1,0,1,no
1,12,1,1,1,12,0,12,12,4,2,0,0,no
1,1,1,1,1,1,0,1,1,0,0,0,0,no
1,1,1,1,1,1,0,1,1,0,0,0,0,no
1,2,0,1,1,2,0,2,2,1,1,0,0,no
1,1,0,1,1,1,0,1,1,0,0,0,0,no
1,3,1,1,1,3,0,3,3,3,1,0,0,no
1,1,0,1,1,1,0,1,1,0,0,0,0,no
1,7,0,1,1,7,0,7,7,2,2,0,1,no
1,1,1,1,1,1,0,1,1,0,0,0,0,no
1,1,3,1,1,1,0,1,1,0,0,0,0,no
1,1,2,1,1,1,0,1,1,0,0,0,0,no
1,1,4,1,1,1,0,1,1,0,0,0,0,no
1,5,1,1,1,5,0,5,5,0,1,0,0,no
1,5,2,1,1,5,0,5,5,0,1,0,0,no
1,5,0,1,1,5,0,5,5,0,1,0,0,no
1,5,1,1,1,5,0,5,5,0,1,0,0,no
1,5,0,1,1,5,0,5,5,0,1,0,0,no
1,1,0,1,1,1,0,1,1,0,0,0,0,no
1,1,1,1,1,1,0,1,1,0,0,0,0,no
1,2,0,1,1,2,0,2,2,0,0,0,0,no
1,1,0,1,1,1,0,1,1,0,0,0,0,no
1,3,2,1,1,3,0,3,3,1,1,0,0,no
1,1,1,1,1,1,0,1,1,0,0,0,0,no
1,48,10,2,3,49,1,49,16.666667,16,3,0,3,no
1,8,11,1,1,8,0,8,8,2,1,0,1,no
1,3,2,2,2,3,0,3,1.5,1,1,0,0,no
1,9,11,1,1,9,0,9,9,2,2,0,1,no
1,6,5,1,1,6,0,6,6,4,3,0,1,no
1,5,7,1,1,5,0,5,5,2,1,0,1,no
1,18,11,1,1,18,0,18,18,7,3,0,1,no
1,7,4,1,1,7,0,7,7,4,1,0,0,no
1,6,2,1,1,6,0,6,6,3,2,0,0,no
1,4,1,1,1,4,0,4,4,2,2,0,0,no
1,5,3,1,1,5,0,5,5,4,1,0,0,no
1,1,7,1,1,1,0,1,1,0,0,0,1,no
1,1,7,1,1,1,0,1,1,0,0,0,1,no
1,46,8,2,3,48,2,48,16.666667,13,6,0,6,yes
1,14,2,1,1,14,0,14,14,7,3,0,0,no
1,5,2,1,1,5,0,5,5,2,2,0,0,no
1,9,2,1,1,9,0,9,9,5,3,0,0,no
1,1,6,1,1,1,0,1,1,0,0,0,2,no
1,34,8,2,2,35,1,35,18,9,3,0,3,no
1,4,0,1,1,1,0,1,1,1,2,0,0,no
1,0,0,1,1,0,0,0,0,0,0,0,0,no
1,10,0,2,2,10,0,10,5,6,1,0,0,no
1,1,0,1,1,1,0,1,1,0,0,0,0,no
1,1,1,1,1,1,0,1,1,0,0,0,0,no
